id_municipio,id_municipio_tjsp,municipio_tjsp,municipio_corrigido,raj,comarca_tjsp,comarca_sede,unidades
3522505,6761,Itapevi,Itapevi,1ª RAJ Grande São Paulo,Itapevi,1,Fórum Itapevi
3522604,6762,Itapira,Itapira,4ª RAJ Campinas,Itapira,1,Fórum I Itapira
3522604,6762,Itapira,Itapira,4ª RAJ Campinas,Itapira,1,Fórum II Itapira (CEJUSC)
3522653,6763,Itapirapuã Paulista,Itapirapuã Paulista,10ª RAJ Sorocaba,Apiaí,0,Fórum Apiaí - Des. Déscio Mendes Pereira
3522703,6764,Itápolis,Itápolis,6ª RAJ Ribeirão Preto,Itápolis,1,Fórum I da Comarca de Itápolis
3522703,6764,Itápolis,Itápolis,6ª RAJ Ribeirão Preto,Itápolis,1,Fórum II da Comarca de Itápolis (SEF - Setor de Execuções Fiscais)
3522703,6764,Itápolis,Itápolis,6ª RAJ Ribeirão Preto,Itápolis,1,Fórum III da Comarca de Itápolis (CEJUSC)
3522802,6765,Itaporanga,Itaporanga,10ª RAJ Sorocaba,Itaporanga,1,Fórum Itaporanga- DESEMBARGADOR PLÍNIO DE CARVALHO PINTO
3522901,6766,Itapuí,Itapuí,3ª RAJ Bauru,Jaú,0,Fórum Jaú I - Antonio Hermógenes Altenfelder Silva
3522901,6766,Itapuí,Itapuí,3ª RAJ Bauru,Jaú,0,Fórum Jaú II
3522901,6766,Itapuí,Itapuí,3ª RAJ Bauru,Jaú,0,Fórum Jaú III (Anexo do JEC - FJAU)
3523008,6767,Itapura,Itapura,2ª RAJ Araçatuba,Ilha Solteira,0,Fórum da Comarca de Ilha Solteira
3523107,6768,Itaquaquecetuba,Itaquaquecetuba,1ª RAJ Grande São Paulo,Itaquaquecetuba,1,Fórum II de Itaquaquecetuba (CEJUSC)
3523107,6768,Itaquaquecetuba,Itaquaquecetuba,1ª RAJ Grande São Paulo,Itaquaquecetuba,1,Fórum I Desembargador Mário Hoeppener Dutra - Itaquaquecetuba
3523206,6769,Itararé,Itararé,10ª RAJ Sorocaba,Itararé,1,Fórum Itararé (Dr. Antônio José Luciano Vieira)
3523305,6770,Itariri,Itariri,7ª RAJ Santos,Itariri,1,Fórum Itariri
3523404,6771,Itatiba,Itatiba,4ª RAJ Campinas,Itatiba,1,Fórum Itatiba
3523503,6772,Itatinga,Itatinga,3ª RAJ Bauru,Itatinga,1,CEJUSC - Itatinga
3523503,6772,Itatinga,Itatinga,3ª RAJ Bauru,Itatinga,1,Fórum de Itatinga
3523503,6772,Itatinga,Itatinga,3ª RAJ Bauru,Itatinga,1,Fórum de Itatinga - (Juizado Especial Cível e Criminal)
3523602,6773,Itirapina,Itirapina,4ª RAJ Campinas,Itirapina,1,Desembargador Lafayette Salles Júnior
3523701,6774,Itirapuã,Itirapuã,6ª RAJ Ribeirão Preto,Patrocínio Paulista,0,Fórum I Patrocínio Paulista
3523701,6774,Itirapuã,Itirapuã,6ª RAJ Ribeirão Preto,Patrocínio Paulista,0,Fórum II Patrocínio Paulista
3523800,6775,Itobi,Itobi,6ª RAJ Ribeirão Preto,Casa Branca,0,Fórum I Casa Branca
3523800,6775,Itobi,Itobi,6ª RAJ Ribeirão Preto,Casa Branca,0,Fórum II Casa Branca (CEJUSC)
3523909,6776,Itu,Itu,10ª RAJ Sorocaba,Itu,1,Forum Juiz Antonio de Souza Barros
3523909,6776,Itu,Itu,10ª RAJ Sorocaba,Itu,1,Fórum Itu II - (Juizado Especial Cível)
3523909,6776,Itu,Itu,10ª RAJ Sorocaba,Itu,1,Fórum Itu III - (Serviço Anexo das Fazendas)
3523909,6776,Itu,Itu,10ª RAJ Sorocaba,Itu,1,Fórum Itu IV -(Centro Judiciário de Conciliação de Conflito e Cidadania)
3524006,6777,Itupeva,Itupeva,4ª RAJ Campinas,Itupeva,1,COMARCA DE ITUPEVA/SP
3524105,6778,Ituverava,Ituverava,6ª RAJ Ribeirão Preto,Ituverava,1,Fórum Ituverava
3524204,6779,Jaborandi,Jaborandi,8ª RAJ São José do Rio Preto,Colina,0,Fórum Colina - Desembargador Alcides Faro
3524303,6780,Jaboticabal,Jaboticabal,6ª RAJ Ribeirão Preto,Jaboticabal,1,Fórum Jaboticabal - Prédio II - JECC e Colégio Recursal
3524303,6780,Jaboticabal,Jaboticabal,6ª RAJ Ribeirão Preto,Jaboticabal,1,Fórum Jaboticabal - Prédio III - Setor Técnico (Psicossocial)
3524303,6780,Jaboticabal,Jaboticabal,6ª RAJ Ribeirão Preto,Jaboticabal,1,Fórum da Comarca de Jaboticabal “Dr. Joaquim Antônio de Oliveira Neves”
3524402,6781,Jacareí,Jacareí,9ª RAJ São José dos Campos,Jacareí,1,Fórum Jacareí I - (Armando Salles de Oliveira)
3524402,6781,Jacareí,Jacareí,9ª RAJ São José dos Campos,Jacareí,1,Fórum Jacareí II - (Juizado Especial Cível e Criminal)
3524402,6781,Jacareí,Jacareí,9ª RAJ São José dos Campos,Jacareí,1,Fórum Jacareí III - Vara da Fazenda Pública
3524501,6782,Jaci,Jaci,8ª RAJ São José do Rio Preto,Mirassol,0,Fórum de Mirassol I
3524501,6782,Jaci,Jaci,8ª RAJ São José do Rio Preto,Mirassol,0,Fórum Mirassol III - (CEJUSC)
3524501,6782,Jaci,Jaci,8ª RAJ São José do Rio Preto,Mirassol,0,Fórum Mirassol II - (Anexo Fiscal)
3524600,6783,Jacupiranga,Jacupiranga,7ª RAJ Santos,Jacupiranga,1,Fórum Jacupiranga I
3524709,6784,Jaguariúna,Jaguariúna,4ª RAJ Campinas,Jaguariúna,1,Fórum I Jaguariúna (Prédio Principal)
3524709,6784,Jaguariúna,Jaguariúna,4ª RAJ Campinas,Jaguariúna,1,Fórum III Jaguariúna (CEJUSC - UniFAJ) - (Sala na Faculdade de Jaguariúna)
3524709,6784,Jaguariúna,Jaguariúna,4ª RAJ Campinas,Jaguariúna,1,Fórum II Jaguariúna (Prédio Anexo do Juizado)
3524808,6785,Jales,Jales,2ª RAJ Araçatuba,Jales,1,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
3524808,6785,Jales,Jales,2ª RAJ Araçatuba,Jales,1,FÓRUM JALES - PRÉDIO III (CEJUSC)
3524808,6785,Jales,Jales,2ª RAJ Araçatuba,Jales,1,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
3524808,6785,Jales,Jales,2ª RAJ Araçatuba,Jales,1,FÓRUM JALES - PRÉDIO II
3524907,6786,Jambeiro,Jambeiro,9ª RAJ São José dos Campos,Caçapava,0,FÓRUM CAÇAPAVA - JUIZADO ESPECIAL / SERVIÇO PSICO SOCIAL - RUA CÔNEGO RODOVALHO
3524907,6786,Jambeiro,Jambeiro,9ª RAJ São José dos Campos,Caçapava,0,FORUM CAÇAPAVA - CRIMINAL / EXECUÇÃO FISCAL - RUA MARQUES DO HERVAL
3524907,6786,Jambeiro,Jambeiro,9ª RAJ São José dos Campos,Caçapava,0,FÓRUM CAÇAPAVA - CÍVEL / CEJUSC - PRAÇA DA BANDEIRA
3525003,6787,Jandira,Jandira,1ª RAJ Grande São Paulo,Jandira,1,Fórum de Jandira Des. CID NORBERTO VIEIRA DE SOUZA
3525102,6788,Jardinópolis,Jardinópolis,6ª RAJ Ribeirão Preto,Jardinópolis,1,CEJUSC Jardinópolis II
3525102,6788,Jardinópolis,Jardinópolis,6ª RAJ Ribeirão Preto,Jardinópolis,1,Fórum Jardinópolis I
3525201,6789,Jarinu,Jarinu,4ª RAJ Campinas,Jarinu,1,"Fórum ""Desembargador Antonio Joaquim de Oliveira"""
3525201,6789,Jarinu,Jarinu,4ª RAJ Campinas,Jarinu,1,Fórum II de Jarinu (CEJUSC)
3525300,6790,Jaú,Jaú,3ª RAJ Bauru,Jaú,1,Fórum Jaú I - Antonio Hermógenes Altenfelder Silva
3525300,6790,Jaú,Jaú,3ª RAJ Bauru,Jaú,1,Fórum Jaú II
3525300,6790,Jaú,Jaú,3ª RAJ Bauru,Jaú,1,Fórum Jaú III (Anexo do JEC - FJAU)
3525409,6791,Jeriquara,Jeriquara,6ª RAJ Ribeirão Preto,Pedregulho,0,FÓRUM DESEMBARGADOR DÍNIO DE SANTIS GARCIA
3525508,6792,Joanópolis,Joanópolis,4ª RAJ Campinas,Piracaia,0,Fórum Desembargador Joaquim Barbosa de Almeida
3525607,6793,João Ramalho,João Ramalho,5ª RAJ Presidente Prudente,Quatá,0,Fórum I da Comarca de Quatá
3525607,6793,João Ramalho,João Ramalho,5ª RAJ Presidente Prudente,Quatá,0,Fórum II da Comarca de Quatá (Cartório Eleitorial)
3525706,6794,José Bonifácio,José Bonifácio,8ª RAJ São José do Rio Preto,José Bonifácio,1,Fórum José Bonifácio - II (CEJUSC)
3525706,6794,José Bonifácio,José Bonifácio,8ª RAJ São José do Rio Preto,José Bonifácio,1,Fórum José Bonifácio I (Principal)
3525805,6795,Júlio Mesquita,Júlio Mesquita,2ª RAJ Araçatuba,Cafelândia,0,Fórum Cafelândia I - (Principal)
3525805,6795,Júlio Mesquita,Júlio Mesquita,2ª RAJ Araçatuba,Cafelândia,0,Fórum Cafelândia II - (JEC e CEJUSC)
3525805,6795,Júlio Mesquita,Júlio Mesquita,2ª RAJ Araçatuba,Cafelândia,0,Fórum Cafelândia III - (JEC - UAAJ - JÚLIO MESQUITA )
3525854,6796,Jumirim,Jumirim,4ª RAJ Campinas,Tietê,0,Fórum Tietê
3525854,6796,Jumirim,Jumirim,4ª RAJ Campinas,Tietê,0,Fórum da Comarca de Tietê II (Cejusc)
3525854,6796,Jumirim,Jumirim,4ª RAJ Campinas,Tietê,0,Fórum da Comarca de Tietê III (Cartório Eleitoral)
3525904,6797,Jundiaí,Jundiaí,4ª RAJ Campinas,Jundiaí,1,Fórum Jundiaí I - (Principal)
3525904,6797,Jundiaí,Jundiaí,4ª RAJ Campinas,Jundiaí,1,Fórum Jundiaí II - (Anexo Fiscal)
3525904,6797,Jundiaí,Jundiaí,4ª RAJ Campinas,Jundiaí,1,Fórum Jundiaí III - (Anexo do JEC – FACULD. DIREITO PE. ANCHIETA)
3526001,6798,Junqueirópolis,Junqueirópolis,5ª RAJ Presidente Prudente,Junqueirópolis,1,Fórum II Junqueirópolis (CEJUSC)
3526001,6798,Junqueirópolis,Junqueirópolis,5ª RAJ Presidente Prudente,Junqueirópolis,1,Fórum Junqueirópolis
3526100,6799,Juquiá,Juquiá,7ª RAJ Santos,Juquiá,1,Fórum Juquiá
3526209,6800,Juquitiba,Juquitiba,1ª RAJ Grande São Paulo,Itapecerica da Serra,0,Fórum I Itapecerica da Serra
3526209,6800,Juquitiba,Juquitiba,1ª RAJ Grande São Paulo,Itapecerica da Serra,0,Fórum II Itapecerica da Serra (CEJUSC)
3526308,6801,Lagoinha,Lagoinha,9ª RAJ São José dos Campos,São Luiz do Paraitinga,0,Promotor Francisco Esmeraldo de Melo
3526407,6802,Laranjal Paulista,Laranjal Paulista,4ª RAJ Campinas,Laranjal Paulista,1,Fórum Deputado José Costa
3526506,6803,Lavínia,Lavínia,2ª RAJ Araçatuba,Mirandópolis,0,Fórum Mirandópolis
3526506,6803,Lavínia,Lavínia,2ª RAJ Araçatuba,Mirandópolis,0,Fórum Mirandópolis (Arquivo)
3526506,6803,Lavínia,Lavínia,2ª RAJ Araçatuba,Mirandópolis,0,Fórum Mirandópolis (Juizado Especial Cível e Criminal)
3526605,6804,Lavrinhas,Lavrinhas,9ª RAJ São José dos Campos,Cruzeiro,0,Fórum I Cruzeiro
3526605,6804,Lavrinhas,Lavrinhas,9ª RAJ São José dos Campos,Cruzeiro,0,Fórum II Cruzeiro (Residência Oficial)
3526605,6804,Lavrinhas,Lavrinhas,9ª RAJ São José dos Campos,Cruzeiro,0,Fórum III Cruzeiro (Posto do CEJUSC)
3526605,6804,Lavrinhas,Lavrinhas,9ª RAJ São José dos Campos,Cruzeiro,0,Fórum IV Cruzeiro (Execuções Fiscais)
3526704,6805,Leme,Leme,4ª RAJ Campinas,Leme,1,Fórum Dr Oscar Ulson
3526704,6805,Leme,Leme,4ª RAJ Campinas,Leme,1,Fórum II Leme - (Juizado Especial)
3526704,6805,Leme,Leme,4ª RAJ Campinas,Leme,1,Fórum III Leme - (CEJUSC)
3526704,6805,Leme,Leme,4ª RAJ Campinas,Leme,1,Fórum IV Leme - (Anexo do JEC - UNIFIAN)
3526803,6806,Lençóis Paulista,Lençóis Paulista,3ª RAJ Bauru,Lençóis Paulista,1,Fórum Lençóis Paulista I - (Octávio Pinheiro Brizola)
3526803,6806,Lençóis Paulista,Lençóis Paulista,3ª RAJ Bauru,Lençóis Paulista,1,Setor das Execuções Fiscais da Comarca de Lençóis Paulista
3526803,6806,Lençóis Paulista,Lençóis Paulista,3ª RAJ Bauru,Lençóis Paulista,1,Centro Judiciário de Solução de Conflitos e Cidadania da Comarca de Lençóis Pta.
3526902,6807,Limeira,Limeira,4ª RAJ Campinas,Limeira,1,FORUM DA COMARCA DE LIMEIRA I (CÍVEL)
3526902,6807,Limeira,Limeira,4ª RAJ Campinas,Limeira,1,FÓRUM DA COMARCA DE LIMEIRA II (CRIMINAL)
3526902,6807,Limeira,Limeira,4ª RAJ Campinas,Limeira,1,FÓRUM DA COMARCA DE LIMEIRA III (CEJUSC)
3526902,6807,Limeira,Limeira,4ª RAJ Campinas,Limeira,1,FÓRUM DA COMARCA DE LIMEIRA IV (Anexo do JEC - UAAJ - IRACEMÁPOLIS)
3527009,6808,Lindóia,Lindóia,4ª RAJ Campinas,Águas de Lindóia,0,Fórum Águas de Lindóia
3527009,6808,Lindóia,Lindóia,4ª RAJ Campinas,Águas de Lindóia,0,Fórum Águas de Lindóia (J.E.CÍVEL e Criminal)
3527108,6809,Lins,Lins,2ª RAJ Araçatuba,Lins,1,Fórum Lins I
3527108,6809,Lins,Lins,2ª RAJ Araçatuba,Lins,1,Fórum Lins III - CEJUSC
3527108,6809,Lins,Lins,2ª RAJ Araçatuba,Lins,1,Fórum Lins IV - CEJUSC (Polícia)
3527207,6810,Lorena,Lorena,9ª RAJ São José dos Campos,Lorena,1,Fórum Lorena
3527207,6810,Lorena,Lorena,9ª RAJ São José dos Campos,Lorena,1,Fórum Lorena II - (CEJUSC - Prédio do Mercado Municipal de Lorena)
3527207,6810,Lorena,Lorena,9ª RAJ São José dos Campos,Lorena,1,Fórum Lorena III - (Setor de Execução Fiscal)
3527256,6811,Lourdes,Lourdes,0ª RAJ Sem Região,Buritama,0,Fórum Buritama
3527306,6812,Louveira,Louveira,4ª RAJ Campinas,Louveira,1,Desembargador Lourenço Agostinho Abbá Filho
3527405,6813,Lucélia,Lucélia,5ª RAJ Presidente Prudente,Lucélia,1,Fórum Lucélia
3527504,6814,Lucianópolis,Lucianópolis,3ª RAJ Bauru,Duartina,0,Fórum Duartina
3527603,6815,Luís Antônio,Luiz Antônio,6ª RAJ Ribeirão Preto,São Simão,0,Fórum de São Simão
3527603,6815,Luís Antônio,Luiz Antônio,6ª RAJ Ribeirão Preto,São Simão,0,Fórum II São Simão (Residência Oficial)
3527702,6816,Luiziânia,Luiziânia,0ª RAJ Sem Região,Penápolis,0,Fórum Penápolis I -
3527702,6816,Luiziânia,Luiziânia,0ª RAJ Sem Região,Penápolis,0,Fórum Penápolis II - (Juizado Especial)
3527801,6817,Lupércio,Lupércio,5ª RAJ Presidente Prudente,Garça,0,Fórum I Garça
3527801,6817,Lupércio,Lupércio,5ª RAJ Presidente Prudente,Garça,0,Fórum II Garça (CEJUSC)
3527900,6818,Lutécia,Lutécia,5ª RAJ Presidente Prudente,Paraguaçu Paulista,0,Fórum Paraguaçu Paulista
3528007,6819,Macatuba,Macatuba,3ª RAJ Bauru,Macatuba,1,Fórum Desembargador José Gonçalves Sobrinho
3528106,6820,Macaubal,Macaubal,8ª RAJ São José do Rio Preto,Macaubal,1,Fórum Macaubal I
3528106,6820,Macaubal,Macaubal,8ª RAJ São José do Rio Preto,Macaubal,1,Fórum Macaubal II - (JECC e Psicossocial)
3528205,6821,Macedônia,Macedônia,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis I
3528205,6821,Macedônia,Macedônia,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis II - (Setor das Execuções Fiscais)
3528205,6821,Macedônia,Macedônia,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis III (CEJUSC)
3528205,6821,Macedônia,Macedônia,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis IV (Psicólogos e Assist. Social)
3528205,6821,Macedônia,Macedônia,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis V (UNIV. BRASIL (Antiga UNICASTELO) – CAMPUS VII
3528205,6821,Macedônia,Macedônia,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis VI (Anexo do Juizado)
3528304,6822,Magda,Magda,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara
3528304,6822,Magda,Magda,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
3528304,6822,Magda,Magda,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
3528403,6823,Mairinque,Mairinque,10ª RAJ Sorocaba,Mairinque,1,Fórum Mairinque
3528502,6824,Mairiporã,Mairiporã,1ª RAJ Grande São Paulo,Mairiporã,1,Fórum Mairiporã
3528502,6824,Mairiporã,Mairiporã,1ª RAJ Grande São Paulo,Mairiporã,1,Prédio do Setor das Execuções Fiscais
3528601,6825,Manduri,Manduri,3ª RAJ Bauru,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
3528601,6825,Manduri,Manduri,3ª RAJ Bauru,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
3528700,6826,Marabá Paulista,Marabá Paulista,5ª RAJ Presidente Prudente,Presidente Venceslau,0,Fórum Presidente Venceslau - J.P.C. Cardoso
3528700,6826,Marabá Paulista,Marabá Paulista,5ª RAJ Presidente Prudente,Presidente Venceslau,0,Prédio do CEJUSC - Presidente Venceslau
3528809,6827,Maracaí,Maracaí,5ª RAJ Presidente Prudente,Maracaí,1,Fórum Desembargador Joaquim Bandeira de Mello
3528809,6827,Maracaí,Maracaí,5ª RAJ Presidente Prudente,Maracaí,1,Fórum Maracaí II - Juizado Especial Cível e Criminal e CEJUSC
3528809,6827,Maracaí,Maracaí,5ª RAJ Presidente Prudente,Maracaí,1,Fórum Maracaí III - Anexo do Ofício  - Seção Criminal
3528858,6828,Marapoama,Marapoama,8ª RAJ São José do Rio Preto,Itajobi,0,FORO DA COMARCA DE ITAJOBI
3528908,6829,Mariápolis,Mariápolis,5ª RAJ Presidente Prudente,Adamantina,0,Fórum I Adamantina
3528908,6829,Mariápolis,Mariápolis,5ª RAJ Presidente Prudente,Adamantina,0,Fórum II Adamantina (Residência Oficial)
3528908,6829,Mariápolis,Mariápolis,5ª RAJ Presidente Prudente,Adamantina,0,Fórum III Adamantina - UAAJ - FAC. ADAM. INTEGRADAS
3529005,6830,Marília,Marília,5ª RAJ Presidente Prudente,Marília,1,Fórum Marília I
3529005,6830,Marília,Marília,5ª RAJ Presidente Prudente,Marília,1,Fórum Marília II (VEC e SAF)
3529005,6830,Marília,Marília,5ª RAJ Presidente Prudente,Marília,1,Fórum Marília III (Psicosocial)
3529005,6830,Marília,Marília,5ª RAJ Presidente Prudente,Marília,1,Fórum Marília IV (CEJUSC)
3529104,6831,Marinópolis,Marinópolis,2ª RAJ Araçatuba,Palmeira d'Oeste,0,Fórum da Comarca de Palmeira d’Oeste
3529203,6832,Martinópolis,Martinópolis,5ª RAJ Presidente Prudente,Martinópolis,1,Fórum Martinópolis
3529203,6832,Martinópolis,Martinópolis,5ª RAJ Presidente Prudente,Martinópolis,1,"Juizado Especial Cível, Criminal e da Fazenda Pública"
3529302,6833,Matão,Matão,6ª RAJ Ribeirão Preto,Matão,1,Fórum I Matão
3529401,6834,Mauá,Mauá,1ª RAJ Grande São Paulo,Mauá,1,Fórum Mauá I - (Principal)
3529401,6834,Mauá,Mauá,1ª RAJ Grande São Paulo,Mauá,1,Forúm Mauá II( CEJUSC  E SAF)
3529500,6835,Mendonça,Mendonça,8ª RAJ São José do Rio Preto,José Bonifácio,0,Fórum José Bonifácio - II (CEJUSC)
3529500,6835,Mendonça,Mendonça,8ª RAJ São José do Rio Preto,José Bonifácio,0,Fórum José Bonifácio I (Principal)
3529609,6836,Meridiano,Meridiano,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis I
3529609,6836,Meridiano,Meridiano,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis II - (Setor das Execuções Fiscais)
3529609,6836,Meridiano,Meridiano,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis III (CEJUSC)
3529609,6836,Meridiano,Meridiano,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis IV (Psicólogos e Assist. Social)
3529609,6836,Meridiano,Meridiano,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis V (UNIV. BRASIL (Antiga UNICASTELO) – CAMPUS VII
3529609,6836,Meridiano,Meridiano,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis VI (Anexo do Juizado)
3529658,6837,Mesópolis,Mesópolis,2ª RAJ Araçatuba,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
3529658,6837,Mesópolis,Mesópolis,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
3529658,6837,Mesópolis,Mesópolis,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
3529658,6837,Mesópolis,Mesópolis,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO II
3529708,6838,Miguelópolis,Miguelópolis,6ª RAJ Ribeirão Preto,Miguelópolis,1,Fórm de Miguelópolis
3529807,6839,Mineiros do Tietê,Mineiros do Tietê,3ª RAJ Bauru,Jaú,0,Fórum Jaú I - Antonio Hermógenes Altenfelder Silva
3529807,6839,Mineiros do Tietê,Mineiros do Tietê,3ª RAJ Bauru,Jaú,0,Fórum Jaú II
3529807,6839,Mineiros do Tietê,Mineiros do Tietê,3ª RAJ Bauru,Jaú,0,Fórum Jaú III (Anexo do JEC - FJAU)
3530003,6841,Mira Estrela,Mira Estrela,8ª RAJ São José do Rio Preto,Cardoso,0,Fórum Cardoso
3529906,6840,Miracatu,Miracatu,7ª RAJ Santos,Miracatu,1,Fórum Isidoro de Jesus Leite
3530102,6842,Mirandópolis,Mirandópolis,2ª RAJ Araçatuba,Mirandópolis,1,Fórum Mirandópolis
3530102,6842,Mirandópolis,Mirandópolis,2ª RAJ Araçatuba,Mirandópolis,1,Fórum Mirandópolis (Arquivo)
3530102,6842,Mirandópolis,Mirandópolis,2ª RAJ Araçatuba,Mirandópolis,1,Fórum Mirandópolis (Juizado Especial Cível e Criminal)
3530201,6843,Mirante do Paranapanema,Mirante do Paranapanema,5ª RAJ Presidente Prudente,Mirante do Paranapanema,1,Fórum I Mirante do Paranapanema
3530300,6844,Mirassol,Mirassol,8ª RAJ São José do Rio Preto,Mirassol,1,Fórum de Mirassol I
3530300,6844,Mirassol,Mirassol,8ª RAJ São José do Rio Preto,Mirassol,1,Fórum Mirassol III - (CEJUSC)
3530300,6844,Mirassol,Mirassol,8ª RAJ São José do Rio Preto,Mirassol,1,Fórum Mirassol II - (Anexo Fiscal)
3530409,6845,Mirassolândia,Mirassolândia,8ª RAJ São José do Rio Preto,Mirassol,0,Fórum de Mirassol I
3530409,6845,Mirassolândia,Mirassolândia,8ª RAJ São José do Rio Preto,Mirassol,0,Fórum Mirassol III - (CEJUSC)
3530409,6845,Mirassolândia,Mirassolândia,8ª RAJ São José do Rio Preto,Mirassol,0,Fórum Mirassol II - (Anexo Fiscal)
3530508,6846,Mococa,Mococa,6ª RAJ Ribeirão Preto,Mococa,1,Fórum Mococa - João Gomes Barrreto Filho
3530706,6848,Mogi Guaçu,Mogi Guaçu,4ª RAJ Campinas,Mogi Guaçu,1,Fórum Mogi Guaçu I
3530706,6848,Mogi Guaçu,Mogi Guaçu,4ª RAJ Campinas,Mogi Guaçu,1,Fórum Mogi Guaçu II - (Anexo Fiscal e Juizado Especial)
3530706,6848,Mogi Guaçu,Mogi Guaçu,4ª RAJ Campinas,Mogi Guaçu,1,Fórum Mogi Guaçu III - CEJUSC
3530706,6848,Mogi Guaçu,Mogi Guaçu,4ª RAJ Campinas,Mogi Guaçu,1,Fórum Mogi Guaçu IV - Setor Técnico
3530607,6847,Mogi das Cruzes,Mogi das Cruzes,1ª RAJ Grande São Paulo,Mogi das Cruzes,1,"Fórum I Leôncio Arouche de Toledo (Cível, V. Infância e Juventude, JEC e JECRIM)"
3530607,6847,Mogi das Cruzes,Mogi das Cruzes,1ª RAJ Grande São Paulo,Mogi das Cruzes,1,Fórum II de Mogi das Cruzes - Braz Cubas (Criminal)
3530607,6847,Mogi das Cruzes,Mogi das Cruzes,1ª RAJ Grande São Paulo,Mogi das Cruzes,1,Forum III de Mogi das Cruzes (Fazenda Pública)
3530607,6847,Mogi das Cruzes,Mogi das Cruzes,1ª RAJ Grande São Paulo,Mogi das Cruzes,1,Fórum IV Mogi das Cruzes (CEJUSC - UMC)
3530607,6847,Mogi das Cruzes,Mogi das Cruzes,1ª RAJ Grande São Paulo,Mogi das Cruzes,1,Fórum V Mogi das Cruzes (Juizado Itinerante - Biritiba Mirim)
3530607,6847,Mogi das Cruzes,Mogi das Cruzes,1ª RAJ Grande São Paulo,Mogi das Cruzes,1,Fórum VI Mogi das Cruzes (Universidade Braz Cubas)
3530805,6849,Mogi Mirim,Mogi Mirim,4ª RAJ Campinas,Mogi Mirim,1,Fórum Mogi Mirim I (Principal)
3530805,6849,Mogi Mirim,Mogi Mirim,4ª RAJ Campinas,Mogi Mirim,1,Fórum Mogi Mirim II - SEF (Secr. da Fazenda)
3530805,6849,Mogi Mirim,Mogi Mirim,4ª RAJ Campinas,Mogi Mirim,1,"Fórum Mogi Mirim III - CEJUSC, JUIZADO ESP.CÍVEL E CRIMINALE COLÉGIO RECURSAL"
3530904,6850,Mombuca,Mombuca,4ª RAJ Campinas,Capivari,0,Fórum Capivari
3531001,6851,Monções,Monções,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara
3531001,6851,Monções,Monções,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
3531001,6851,Monções,Monções,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
3531100,6852,Mongaguá,Mongaguá,7ª RAJ Santos,Mongaguá,1,"Fórum ""Juiz Eleutério Dutra Filho"" - Mongaguá"
3531209,6853,Monte Alegre do Sul,Monte Alegre do Sul,4ª RAJ Campinas,Amparo,0,Fórum Dr. Laudo Ferreira de Camargo
3531209,6853,Monte Alegre do Sul,Monte Alegre do Sul,4ª RAJ Campinas,Amparo,0,Setor das Execuções Fiscais e Setor Técnico Psicossocial
3531209,6853,Monte Alegre do Sul,Monte Alegre do Sul,4ª RAJ Campinas,Amparo,0,"Juizado Especial Cível e Crim., Colégio Recursal e CEJUSC"
3531308,6854,Monte Alto,Monte Alto,6ª RAJ Ribeirão Preto,Monte Alto,1,Fórum Monte Alto I
3531308,6854,Monte Alto,Monte Alto,6ª RAJ Ribeirão Preto,Monte Alto,1,Fórum Monte Alto II da 1ª Vara
